Date,Open,High,Low,Close,Adj Close,Volume
2021-08-28,35650.250000,35803.480469,35233.726563,35526.617188,35526.617188,20754155759
2021-08-29,35533.042969,36065.457031,34817.175781,35481.660156,35481.660156,18812429561
2021-08-30,35485.308594,35561.675781,34126.746094,34199.421875,34199.421875,23146309158
2021-08-31,34177.152344,34956.941406,33976.988281,34297.019531,34297.019531,25254010114
2021-09-01,34248.367188,35641.980469,33898.480469,35470.320313,35470.320313,28421113814
2021-09-02,35441.867188,36453.015625,35318.324219,35651.070313,35651.070313,28554023234
2021-09-03,35622.539063,36779.628906,34955.949219,36080.351563,36080.351563,31162068194
2021-09-04,36068.777344,36472.832031,35736.613281,36022.113281,36022.113281,27025857929
2021-09-05,36017.230469,37419.570313,35729.269531,37346.296875,37346.296875,21881449685
2021-09-06,37357.550781,38081.910156,36877.449219,38032.675781,38032.675781,28097421276
2021-09-07,38052.144531,38163.218750,31410.214844,33972.054688,33972.054688,47324635774
2021-09-08,33984.125000,34340.714844,32399.564453,33479.957031,33479.957031,35598356531
2021-09-09,33249.949219,34105.687500,33169.476563,33523.183594,33523.183594,27945480720
2021-09-10,33526.968750,33989.933594,32052.416016,32444.648438,32444.648438,28303224832
2021-09-11,32434.478516,33226.835938,32397.197266,32671.839844,32671.839844,24936653414
2021-09-12,32675.578125,33506.691406,32374.769531,33285.593750,33285.593750,20147686156
2021-09-13,33281.218750,33683.996094,31514.519531,32493.328125,32493.328125,29607625980
2021-09-14,32491.144531,34201.503906,32335.394531,34104.902344,34104.902344,27992314290
2021-09-15,34108.886719,34986.808594,33854.812500,34794.304688,34794.304688,22016756914
2021-09-16,34781.710938,35079.687500,34132.492188,34629.078125,34629.078125,23019901326
2021-09-17,34620.125000,34881.800781,34093.187500,34400.167969,34400.167969,20907340574
2021-09-18,34404.539063,35509.484375,34268.996094,35135.835938,35135.835938,20796658027
2021-09-19,35128.914063,35172.226563,34186.941406,34424.011719,34424.011719,19643100403
2021-09-20,34424.878906,34478.828125,31187.433594,31359.693359,31359.693359,32139987157
2021-09-21,31482.976563,31870.621094,29122.820313,29796.154297,29796.154297,35659230369
2021-09-22,29784.642578,32173.042969,29749.054688,32001.773438,32001.773438,28010374566
2021-09-23,31991.333984,32749.003906,31653.763672,32719.861328,32719.861328,24957313865
2021-09-24,32719.281250,32876.660156,29922.289063,31304.164063,31304.164063,31303866576
2021-09-25,31304.996094,31418.527344,30515.101563,31214.167969,31214.167969,23094420212
2021-09-26,31217.847656,32125.783203,29849.074219,31611.841797,31611.841797,22432087345
2021-09-27,31630.605469,32400.781250,30784.859375,30827.185547,30827.185547,22611827530
2021-09-28,30801.759766,31206.607422,30229.423828,30302.574219,30302.574219,22312676074
2021-09-29,30325.052734,31551.691406,30157.080078,30955.474609,30955.474609,22791413563
2021-09-30,30945.724609,32719.751953,30865.810547,32513.470703,32513.470703,23121795721
2021-10-01,32532.660156,35756.675781,32198.386719,35522.476563,35522.476563,31634614700
2021-10-02,35537.628906,35645.679688,35042.828125,35224.437500,35224.437500,22601959728
2021-10-03,35201.210938,36272.207031,34815.281250,35519.171875,35519.171875,19629973887
2021-10-04,35525.769531,36324.074219,34599.390625,36094.250000,36094.250000,24534095035
2021-10-05,36139.859375,38045.312500,36055.386719,37804.093750,37804.093750,26326028750
2021-10-06,37783.437500,40892.222656,37254.527344,40730.468750,40730.468750,36075782644
2021-10-07,40713.675781,40713.675781,39267.621094,39507.042969,39507.042969,27026171508
2021-10-08,39504.226563,41124.082031,39468.988281,39642.890625,39642.890625,25563503954
2021-10-09,39614.929688,40693.390625,39471.957031,40377.734375,40377.734375,23866906712
2021-10-10,40366.417969,41349.320313,39860.625000,40225.890625,40225.890625,29030396546
2021-10-11,40198.382813,42470.140625,40012.000000,42294.433594,42294.433594,31370416797
2021-10-12,42325.367188,42347.671875,40081.679688,41277.039063,41277.039063,30260242654
2021-10-13,41274.976563,42233.406250,39903.890625,41995.042969,41995.042969,30496491126
2021-10-14,41974.367188,42794.562500,41625.027344,41938.320313,41938.320313,26789321284
2021-10-15,41956.156250,45671.437500,41577.550781,44811.878906,44811.878906,37671925373
2021-10-16,44823.210938,45303.687500,43802.179688,44301.316406,44301.316406,24918843768
2021-10-17,44298.019531,44788.371094,43013.042969,44730.890625,44730.890625,21097763405
2021-10-18,44727.390625,45560.679688,43715.574219,45156.347656,45156.347656,27705286413
2021-10-19,45168.789063,46718.773438,44652.531250,46590.652344,46590.652344,29342062534
2021-10-20,46607.031250,48430.226563,46084.281250,47744.695313,47744.695313,29510115951
2021-10-21,47751.492188,48300.250000,45034.312500,45108.968750,45108.968750,33288254254
2021-10-22,45129.066406,46153.949219,43742.824219,44114.171875,44114.171875,27935813065
2021-10-23,44115.890625,44878.539063,43484.906250,44615.847656,44615.847656,19536030089
2021-10-24,44597.480469,44697.375000,43343.894531,44274.355469,44274.355469,19848840642
2021-10-25,44247.539063,46318.984375,44083.851563,45801.902344,45801.902344,22570366858
2021-10-26,45796.769531,45951.757813,43582.558594,43851.457031,43851.457031,25337929188
2021-10-27,43842.890625,44604.402344,42324.746094,42588.804688,42588.804688,31792524077
2021-10-28,42580.316406,45052.578125,42209.445313,43934.015625,43934.015625,32798668114
2021-10-29,43935.996094,46000.964844,43720.523438,45471.652344,45471.652344,26932318643
2021-10-30,45479.984375,45546.320313,44514.707031,45223.839844,45223.839844,23498674011
2021-10-31,45195.824219,45601.875000,43897.933594,44813.855469,44813.855469,23562900625
2021-11-01,44775.148438,45682.156250,43651.398438,44454.730469,44454.730469,27045738496
